timestamp,sede_id,sector,pred_kwh
2025-11-02 03:00:00,UPTC_CHI,auditorios,0.09284256950590475
2025-11-02 04:00:00,UPTC_CHI,auditorios,0.07217581154502017
2025-11-02 05:00:00,UPTC_CHI,auditorios,0.06276547784634712
2025-11-02 06:00:00,UPTC_CHI,auditorios,0.06821814365140866
2025-11-02 07:00:00,UPTC_CHI,auditorios,0.06090690368840068
2025-11-02 08:00:00,UPTC_CHI,auditorios,0.051041163275357126
2025-11-02 09:00:00,UPTC_CHI,auditorios,0.053002268432433164
2025-11-02 10:00:00,UPTC_CHI,auditorios,0.0624582801614586
2025-11-02 11:00:00,UPTC_CHI,auditorios,0.06809777273247564
2025-11-02 12:00:00,UPTC_CHI,auditorios,0.06037865896473538
2025-11-02 13:00:00,UPTC_CHI,auditorios,0.04010402337219854
2025-11-02 14:00:00,UPTC_CHI,auditorios,0.040915198439239076
2025-11-02 15:00:00,UPTC_CHI,auditorios,0.05554891680207652
2025-11-02 16:00:00,UPTC_CHI,auditorios,0.05790122504319406
2025-11-02 17:00:00,UPTC_CHI,auditorios,0.05692128873302005
2025-11-02 18:00:00,UPTC_CHI,auditorios,0.0748649186423801
2025-11-02 19:00:00,UPTC_CHI,auditorios,0.07801436860526445
2025-11-02 20:00:00,UPTC_CHI,auditorios,0.07477265568631941
2025-11-02 21:00:00,UPTC_CHI,auditorios,0.06696895601219321
2025-11-02 22:00:00,UPTC_CHI,auditorios,0.12011660667976842
2025-11-02 23:00:00,UPTC_CHI,auditorios,0.06798633271231769
2025-11-03 00:00:00,UPTC_CHI,auditorios,0.06598071951737294
2025-11-03 01:00:00,UPTC_CHI,auditorios,0.06923151491224466
2025-11-03 02:00:00,UPTC_CHI,auditorios,0.0824930257769273
2025-11-03 03:00:00,UPTC_CHI,auditorios,0.08025317742911775
2025-11-03 04:00:00,UPTC_CHI,auditorios,0.07213102921264869
2025-11-03 05:00:00,UPTC_CHI,auditorios,0.06866654579968334
2025-11-03 06:00:00,UPTC_CHI,auditorios,0.06891919214881526
2025-11-03 07:00:00,UPTC_CHI,auditorios,0.07194305701109038
2025-11-03 08:00:00,UPTC_CHI,auditorios,0.05350712636371868
2025-11-03 09:00:00,UPTC_CHI,auditorios,0.053115992211353324
2025-11-03 10:00:00,UPTC_CHI,auditorios,0.05940919256912891
2025-11-03 11:00:00,UPTC_CHI,auditorios,0.06128764267185238
2025-11-03 12:00:00,UPTC_CHI,auditorios,0.06270890798973872
2025-11-03 13:00:00,UPTC_CHI,auditorios,0.04851366751269781
2025-11-03 14:00:00,UPTC_CHI,auditorios,0.03687705713627709
2025-11-03 15:00:00,UPTC_CHI,auditorios,0.039580113018337526
2025-11-03 16:00:00,UPTC_CHI,auditorios,0.04520603854695504
2025-11-03 17:00:00,UPTC_CHI,auditorios,0.04359875564620652
2025-11-03 18:00:00,UPTC_CHI,auditorios,0.058573452558859485
2025-11-03 19:00:00,UPTC_CHI,auditorios,0.06844192165466356
2025-11-03 20:00:00,UPTC_CHI,auditorios,0.06986759644174834
2025-11-03 21:00:00,UPTC_CHI,auditorios,0.06276252258173154
2025-11-03 22:00:00,UPTC_CHI,auditorios,0.0754171315573181
2025-11-03 23:00:00,UPTC_CHI,auditorios,0.06556837935341053
2025-11-04 00:00:00,UPTC_CHI,auditorios,0.06441479470396139
2025-11-04 01:00:00,UPTC_CHI,auditorios,0.06575319018828996
2025-11-04 02:00:00,UPTC_CHI,auditorios,0.07204707505723706
2025-11-04 03:00:00,UPTC_CHI,auditorios,0.07174389108091495
2025-11-04 04:00:00,UPTC_CHI,auditorios,0.06715282018168511
2025-11-04 05:00:00,UPTC_CHI,auditorios,0.06270172464713619
2025-11-04 06:00:00,UPTC_CHI,auditorios,0.06025539773831734
2025-11-04 07:00:00,UPTC_CHI,auditorios,0.0515904505305097
2025-11-04 08:00:00,UPTC_CHI,auditorios,0.07082088731859493
2025-11-04 09:00:00,UPTC_CHI,auditorios,0.0530723620744562
2025-11-04 10:00:00,UPTC_CHI,auditorios,0.057591724603128336
2025-11-04 11:00:00,UPTC_CHI,auditorios,0.0596234767089594
2025-11-04 12:00:00,UPTC_CHI,auditorios,0.05811880941117298
2025-11-04 13:00:00,UPTC_CHI,auditorios,0.08076132568528294
2025-11-04 14:00:00,UPTC_CHI,auditorios,0.04451053172585584
2025-11-04 15:00:00,UPTC_CHI,auditorios,0.03702145796309275
2025-11-04 16:00:00,UPTC_CHI,auditorios,0.03014391068591238
2025-11-04 17:00:00,UPTC_CHI,auditorios,0.027059728449965403
2025-11-04 18:00:00,UPTC_CHI,auditorios,0.0500833670079861
2025-11-04 19:00:00,UPTC_CHI,auditorios,0.061607565093558914
2025-11-04 20:00:00,UPTC_CHI,auditorios,0.06315052571067559
2025-11-04 21:00:00,UPTC_CHI,auditorios,0.05803570277314507
2025-11-04 22:00:00,UPTC_CHI,auditorios,0.0637281812885111
2025-11-04 23:00:00,UPTC_CHI,auditorios,0.06152709048746108
2025-11-05 00:00:00,UPTC_CHI,auditorios,0.061964496512352474
2025-11-05 01:00:00,UPTC_CHI,auditorios,0.06330289199668104
2025-11-05 02:00:00,UPTC_CHI,auditorios,0.09590209475995004
2025-11-05 03:00:00,UPTC_CHI,auditorios,0.07249160732150983
2025-11-05 04:00:00,UPTC_CHI,auditorios,0.0654833781605001
2025-11-05 05:00:00,UPTC_CHI,auditorios,0.06268309534058514
2025-11-05 06:00:00,UPTC_CHI,auditorios,0.07766895962416442
2025-11-05 07:00:00,UPTC_CHI,auditorios,0.045826861305554245
2025-11-05 08:00:00,UPTC_CHI,auditorios,0.0447034481801325
2025-11-05 09:00:00,UPTC_CHI,auditorios,0.043721343779436594
2025-11-05 10:00:00,UPTC_CHI,auditorios,0.05092395074360412
2025-11-05 11:00:00,UPTC_CHI,auditorios,0.057858300421862685
2025-11-05 12:00:00,UPTC_CHI,auditorios,0.05849889730802704
2025-11-05 13:00:00,UPTC_CHI,auditorios,0.06772504193164697
2025-11-05 14:00:00,UPTC_CHI,auditorios,0.046526562638269486
2025-11-05 15:00:00,UPTC_CHI,auditorios,0.03717727141735405
2025-11-05 16:00:00,UPTC_CHI,auditorios,0.027889583859183276
2025-11-05 17:00:00,UPTC_CHI,auditorios,0.022712521387677875
2025-11-05 18:00:00,UPTC_CHI,auditorios,0.04368835389224923
2025-11-05 19:00:00,UPTC_CHI,auditorios,0.05670552331052625
2025-11-05 20:00:00,UPTC_CHI,auditorios,0.07716300336509019
2025-11-05 21:00:00,UPTC_CHI,auditorios,0.06392274537058418
2025-11-05 22:00:00,UPTC_CHI,auditorios,0.059353919609263284
2025-11-05 23:00:00,UPTC_CHI,auditorios,0.07232893803340135
2025-11-06 00:00:00,UPTC_CHI,auditorios,0.06141126678945963
2025-11-06 01:00:00,UPTC_CHI,auditorios,0.05999003541430403
2025-11-06 02:00:00,UPTC_CHI,auditorios,0.06886490850276517
2025-11-06 03:00:00,UPTC_CHI,auditorios,0.06442099820863256
2025-11-06 04:00:00,UPTC_CHI,auditorios,0.062170521578123084
2025-11-06 05:00:00,UPTC_CHI,auditorios,0.056860101989508305
2025-11-06 06:00:00,UPTC_CHI,auditorios,0.06178366702009119
2025-11-06 07:00:00,UPTC_CHI,auditorios,0.03675597833923405
2025-11-06 08:00:00,UPTC_CHI,auditorios,0.023383194450242173
2025-11-06 09:00:00,UPTC_CHI,auditorios,0.02338379446239236
2025-11-06 10:00:00,UPTC_CHI,auditorios,0.03372960723762275
2025-11-06 11:00:00,UPTC_CHI,auditorios,0.04343811410679099
2025-11-06 12:00:00,UPTC_CHI,auditorios,0.042611348687018546
2025-11-06 13:00:00,UPTC_CHI,auditorios,0.051383273990430745
2025-11-06 14:00:00,UPTC_CHI,auditorios,0.04083453632194334
2025-11-06 15:00:00,UPTC_CHI,auditorios,0.031879862450671426
2025-11-06 16:00:00,UPTC_CHI,auditorios,0.02311122086074857
2025-11-06 17:00:00,UPTC_CHI,auditorios,0.021236134622218517
2025-11-06 18:00:00,UPTC_CHI,auditorios,0.058711648740697786
2025-11-06 19:00:00,UPTC_CHI,auditorios,0.061229253344314394
2025-11-06 20:00:00,UPTC_CHI,auditorios,0.06430308147744235
2025-11-06 21:00:00,UPTC_CHI,auditorios,0.05723348204305723
2025-11-06 22:00:00,UPTC_CHI,auditorios,0.05829170128630001
2025-11-06 23:00:00,UPTC_CHI,auditorios,0.059840495225923385
2025-11-07 00:00:00,UPTC_CHI,auditorios,0.0559161937884568
2025-10-31 01:00:00,UPTC_CHI,comedor,0.13610072611312296
2025-10-31 02:00:00,UPTC_CHI,comedor,0.1283450662616078
2025-10-31 03:00:00,UPTC_CHI,comedor,0.12446434222846336
2025-10-31 04:00:00,UPTC_CHI,comedor,0.12920060018758617
2025-10-31 05:00:00,UPTC_CHI,comedor,0.12318391735495171
2025-10-31 06:00:00,UPTC_CHI,comedor,0.12343656370408362
2025-10-31 07:00:00,UPTC_CHI,comedor,0.12714174911299625
2025-10-31 08:00:00,UPTC_CHI,comedor,0.11639623492164519
2025-10-31 09:00:00,UPTC_CHI,comedor,0.12193448163930087
2025-10-31 10:00:00,UPTC_CHI,comedor,0.12099627411104963
2025-10-31 11:00:00,UPTC_CHI,comedor,0.11705638319185763
2025-10-31 12:00:00,UPTC_CHI,comedor,0.31703224614543624
2025-10-31 13:00:00,UPTC_CHI,comedor,0.35547133784919294
2025-10-31 14:00:00,UPTC_CHI,comedor,0.22757456757872563
2025-10-31 15:00:00,UPTC_CHI,comedor,0.2262310435312206
2025-10-31 16:00:00,UPTC_CHI,comedor,0.17879053847808724
2025-10-31 17:00:00,UPTC_CHI,comedor,0.154825344856787
2025-10-31 18:00:00,UPTC_CHI,comedor,0.14970208070725533
2025-10-31 19:00:00,UPTC_CHI,comedor,0.13329285832205595
2025-10-31 20:00:00,UPTC_CHI,comedor,0.12895349671898704
2025-10-31 21:00:00,UPTC_CHI,comedor,0.11848708306079381
2025-10-31 22:00:00,UPTC_CHI,comedor,0.1217598191405016
2025-10-31 23:00:00,UPTC_CHI,comedor,0.12036023615364533
2025-11-01 00:00:00,UPTC_CHI,comedor,0.12820495824630762
2025-11-01 01:00:00,UPTC_CHI,comedor,0.13148912389922318
2025-11-01 02:00:00,UPTC_CHI,comedor,0.1311375154136304
2025-11-01 03:00:00,UPTC_CHI,comedor,0.13279179049647505
2025-11-01 04:00:00,UPTC_CHI,comedor,0.13841542536399043
2025-11-01 05:00:00,UPTC_CHI,comedor,0.12947981541312237
2025-11-01 06:00:00,UPTC_CHI,comedor,0.1411151561422198
2025-11-01 07:00:00,UPTC_CHI,comedor,0.1542286099018637
2025-11-01 08:00:00,UPTC_CHI,comedor,0.1421171954173147
2025-11-01 09:00:00,UPTC_CHI,comedor,0.13203012196280972
2025-11-01 10:00:00,UPTC_CHI,comedor,0.15602758010327644
2025-11-01 11:00:00,UPTC_CHI,comedor,0.169891541727764
2025-11-01 12:00:00,UPTC_CHI,comedor,0.3372252075062169
2025-11-01 13:00:00,UPTC_CHI,comedor,0.2743802453134111
2025-11-01 14:00:00,UPTC_CHI,comedor,0.14511022566602338
2025-11-01 15:00:00,UPTC_CHI,comedor,0.12298289243267047
2025-11-01 16:00:00,UPTC_CHI,comedor,0.12131643320085428
2025-11-01 17:00:00,UPTC_CHI,comedor,0.11163122105624168
2025-11-01 18:00:00,UPTC_CHI,comedor,0.11951659707502493
2025-11-01 19:00:00,UPTC_CHI,comedor,0.12463114753422722
2025-11-01 20:00:00,UPTC_CHI,comedor,0.13444754705208917
2025-11-01 21:00:00,UPTC_CHI,comedor,0.12911294518908523
2025-11-01 22:00:00,UPTC_CHI,comedor,0.12818629921625702
2025-11-01 23:00:00,UPTC_CHI,comedor,0.13102906937438874
2025-11-02 00:00:00,UPTC_CHI,comedor,0.11436054283387453
2025-11-02 01:00:00,UPTC_CHI,comedor,0.1334057765458947
2025-11-02 02:00:00,UPTC_CHI,comedor,0.16663830025033377
2025-11-02 03:00:00,UPTC_CHI,comedor,0.14812169867150038
2025-11-02 04:00:00,UPTC_CHI,comedor,0.1285292207933012
2025-11-02 05:00:00,UPTC_CHI,comedor,0.14975989204643592
2025-11-02 06:00:00,UPTC_CHI,comedor,0.15461723372921932
2025-11-02 07:00:00,UPTC_CHI,comedor,0.1328578932015514
2025-11-02 08:00:00,UPTC_CHI,comedor,0.11368898290589613
2025-11-02 09:00:00,UPTC_CHI,comedor,0.0997608450555415
2025-11-02 10:00:00,UPTC_CHI,comedor,0.10263070808028119
2025-11-02 11:00:00,UPTC_CHI,comedor,0.10338333760033647
2025-11-02 12:00:00,UPTC_CHI,comedor,0.18043972909379435
2025-11-02 13:00:00,UPTC_CHI,comedor,0.1979101983063023
2025-11-02 14:00:00,UPTC_CHI,comedor,0.09509809306075034
2025-11-02 15:00:00,UPTC_CHI,comedor,0.10010019642469348
2025-11-02 16:00:00,UPTC_CHI,comedor,0.10323594158086968
2025-11-02 17:00:00,UPTC_CHI,comedor,0.10693826388311634
2025-11-02 18:00:00,UPTC_CHI,comedor,0.11517331112063
2025-11-02 19:00:00,UPTC_CHI,comedor,0.12071135369628316
2025-11-02 20:00:00,UPTC_CHI,comedor,0.12348339096979999
2025-11-02 21:00:00,UPTC_CHI,comedor,0.11548024320137362
2025-11-02 22:00:00,UPTC_CHI,comedor,0.1491836324538519
2025-11-02 23:00:00,UPTC_CHI,comedor,0.12791427836292135
2025-11-03 00:00:00,UPTC_CHI,comedor,0.1274500006694631
2025-11-03 01:00:00,UPTC_CHI,comedor,0.1306690145742857
2025-11-03 02:00:00,UPTC_CHI,comedor,0.12618259991772363
2025-11-03 03:00:00,UPTC_CHI,comedor,0.12835005897267215
2025-11-03 04:00:00,UPTC_CHI,comedor,0.12328097697191631
2025-11-03 05:00:00,UPTC_CHI,comedor,0.11731228409622163
2025-11-03 06:00:00,UPTC_CHI,comedor,0.10707940970335939
2025-11-03 07:00:00,UPTC_CHI,comedor,0.14119994014717407
2025-11-03 08:00:00,UPTC_CHI,comedor,0.10958763654742387
2025-11-03 09:00:00,UPTC_CHI,comedor,0.09899654735229924
2025-11-03 10:00:00,UPTC_CHI,comedor,0.10025615452746894
2025-11-03 11:00:00,UPTC_CHI,comedor,0.10090650448492366
2025-11-03 12:00:00,UPTC_CHI,comedor,0.19237271521469024
2025-11-03 13:00:00,UPTC_CHI,comedor,0.18909778292250345
2025-11-03 14:00:00,UPTC_CHI,comedor,0.09126160634178027
2025-11-03 15:00:00,UPTC_CHI,comedor,0.08847246806264208
2025-11-03 16:00:00,UPTC_CHI,comedor,0.09504923171277335
2025-11-03 17:00:00,UPTC_CHI,comedor,0.09982061388954289
2025-11-03 18:00:00,UPTC_CHI,comedor,0.09566171313170024
2025-11-03 19:00:00,UPTC_CHI,comedor,0.10294017628617336
2025-11-03 20:00:00,UPTC_CHI,comedor,0.10185431375996512
2025-11-03 21:00:00,UPTC_CHI,comedor,0.0945362285935667
2025-11-03 22:00:00,UPTC_CHI,comedor,0.09575135193192708
2025-11-03 23:00:00,UPTC_CHI,comedor,0.1033376659301819
2025-11-04 00:00:00,UPTC_CHI,comedor,0.10894144965009545
2025-11-04 01:00:00,UPTC_CHI,comedor,0.10930215576751179
2025-11-04 02:00:00,UPTC_CHI,comedor,0.109297904989618
2025-11-04 03:00:00,UPTC_CHI,comedor,0.10899472101329588
2025-11-04 04:00:00,UPTC_CHI,comedor,0.10872301507184667
2025-11-04 05:00:00,UPTC_CHI,comedor,0.10431368243471872
2025-11-04 06:00:00,UPTC_CHI,comedor,0.1139966828163147
2025-11-04 07:00:00,UPTC_CHI,comedor,0.11678033282880096
2025-11-04 08:00:00,UPTC_CHI,comedor,0.13213198795077108
2025-11-04 09:00:00,UPTC_CHI,comedor,0.1412763767346149
2025-11-04 10:00:00,UPTC_CHI,comedor,0.11116496732235448
2025-11-04 11:00:00,UPTC_CHI,comedor,0.10014331478598237
2025-11-04 12:00:00,UPTC_CHI,comedor,0.19290947224855004
2025-11-04 13:00:00,UPTC_CHI,comedor,0.21090061291239814
2025-11-04 14:00:00,UPTC_CHI,comedor,0.09983146588129266
2025-11-04 15:00:00,UPTC_CHI,comedor,0.08681477496423928
2025-11-04 16:00:00,UPTC_CHI,comedor,0.0922106327163823
2025-11-04 17:00:00,UPTC_CHI,comedor,0.09818169859897963
2025-11-04 18:00:00,UPTC_CHI,comedor,0.10568129783008606
2025-11-04 19:00:00,UPTC_CHI,comedor,0.1139868010825873
2025-11-04 20:00:00,UPTC_CHI,comedor,0.10804174442501013
2025-11-04 21:00:00,UPTC_CHI,comedor,0.09766820827926737
2025-11-04 22:00:00,UPTC_CHI,comedor,0.10015019756055699
2025-11-04 23:00:00,UPTC_CHI,comedor,0.10782280208004724
2025-11-05 00:00:00,UPTC_CHI,comedor,0.1068567214442554
2025-11-05 01:00:00,UPTC_CHI,comedor,0.11994201216934519
2025-11-05 02:00:00,UPTC_CHI,comedor,0.1159401109285435
2025-11-05 03:00:00,UPTC_CHI,comedor,0.1386337048108378
2025-11-05 04:00:00,UPTC_CHI,comedor,0.15859824214088436
2025-11-05 05:00:00,UPTC_CHI,comedor,0.133952257823172
2025-11-05 06:00:00,UPTC_CHI,comedor,0.12214195215540757
2025-11-05 07:00:00,UPTC_CHI,comedor,0.12816975106807393
2025-11-05 08:00:00,UPTC_CHI,comedor,0.10204245867039763
2025-11-05 09:00:00,UPTC_CHI,comedor,0.10277950990662987
2025-11-05 10:00:00,UPTC_CHI,comedor,0.10193648830848656
2025-11-05 11:00:00,UPTC_CHI,comedor,0.10397779077527392
2025-11-05 12:00:00,UPTC_CHI,comedor,0.18673183540934313
2025-11-05 13:00:00,UPTC_CHI,comedor,0.20970112587952627
2025-11-05 14:00:00,UPTC_CHI,comedor,0.10385115045984883
2025-11-05 15:00:00,UPTC_CHI,comedor,0.0914707006888763
2025-11-05 16:00:00,UPTC_CHI,comedor,0.0990673869143247
2025-11-05 17:00:00,UPTC_CHI,comedor,0.0943858083108069
2025-11-05 18:00:00,UPTC_CHI,comedor,0.09838524819737093
2025-11-05 19:00:00,UPTC_CHI,comedor,0.114216415503969
2025-11-05 20:00:00,UPTC_CHI,comedor,0.10681647345392331
2025-11-05 21:00:00,UPTC_CHI,comedor,0.09634338120096175
2025-11-05 22:00:00,UPTC_CHI,comedor,0.11205637809301228
2025-11-05 23:00:00,UPTC_CHI,comedor,0.11272352776751426
2025-11-06 00:00:00,UPTC_CHI,comedor,0.13750086156884989
2025-11-06 01:00:00,UPTC_CHI,comedor,0.133491081050767
2025-11-06 02:00:00,UPTC_CHI,comedor,0.12540668358578488
2025-11-06 03:00:00,UPTC_CHI,comedor,0.11530719242155474
2025-11-06 04:00:00,UPTC_CHI,comedor,0.1110353017742085
2025-11-06 05:00:00,UPTC_CHI,comedor,0.10433169020666844
2025-11-06 06:00:00,UPTC_CHI,comedor,0.10464499015733375
2025-11-06 07:00:00,UPTC_CHI,comedor,0.11567216385939594
2025-11-06 08:00:00,UPTC_CHI,comedor,0.09815226147900424
2025-11-06 09:00:00,UPTC_CHI,comedor,0.09938018335860199
2025-11-06 10:00:00,UPTC_CHI,comedor,0.10090993456135111
2025-11-06 11:00:00,UPTC_CHI,comedor,0.10402626756747957
2025-11-06 12:00:00,UPTC_CHI,comedor,0.19128756597622554
2025-11-06 13:00:00,UPTC_CHI,comedor,0.21096036147076513
2025-11-06 14:00:00,UPTC_CHI,comedor,0.13315998068098533
2025-11-06 15:00:00,UPTC_CHI,comedor,0.1157514452558962
2025-11-06 16:00:00,UPTC_CHI,comedor,0.09155986276379935
2025-11-06 17:00:00,UPTC_CHI,comedor,0.09360929283242703
2025-11-06 18:00:00,UPTC_CHI,comedor,0.10680263829174619
2025-11-06 19:00:00,UPTC_CHI,comedor,0.10078561370561057
2025-11-06 20:00:00,UPTC_CHI,comedor,0.1034176871857041
2025-11-06 21:00:00,UPTC_CHI,comedor,0.09372398101497004
2025-11-06 22:00:00,UPTC_CHI,comedor,0.09882594971798175
2025-11-06 23:00:00,UPTC_CHI,comedor,0.10475123340482118
2025-11-07 00:00:00,UPTC_CHI,comedor,0.10244640857173781
2025-10-31 01:00:00,UPTC_CHI,laboratorios,0.7026002704689954
2025-10-31 02:00:00,UPTC_CHI,laboratorios,0.8626605087670213
2025-10-31 03:00:00,UPTC_CHI,laboratorios,0.934627671798798
2025-10-31 04:00:00,UPTC_CHI,laboratorios,0.7209222761060325
2025-10-31 05:00:00,UPTC_CHI,laboratorios,0.6724891898918803
2025-10-31 06:00:00,UPTC_CHI,laboratorios,0.5976473010403265
2025-10-31 07:00:00,UPTC_CHI,laboratorios,0.7348892580214703
2025-10-31 08:00:00,UPTC_CHI,laboratorios,0.8164609728250388
2025-10-31 09:00:00,UPTC_CHI,laboratorios,0.8530557825477325
2025-10-31 10:00:00,UPTC_CHI,laboratorios,0.8218813951258073
2025-10-31 11:00:00,UPTC_CHI,laboratorios,1.0054132837046663
2025-10-31 12:00:00,UPTC_CHI,laboratorios,1.0148425810076098
2025-10-31 13:00:00,UPTC_CHI,laboratorios,0.9649626992055412
2025-10-31 14:00:00,UPTC_CHI,laboratorios,0.8652262765571376
2025-10-31 15:00:00,UPTC_CHI,laboratorios,0.7857998356759
2025-10-31 16:00:00,UPTC_CHI,laboratorios,0.9288932013929233
2025-10-31 17:00:00,UPTC_CHI,laboratorios,0.9368206988371693
2025-10-31 18:00:00,UPTC_CHI,laboratorios,0.8598279851153221
2025-10-31 19:00:00,UPTC_CHI,laboratorios,0.8819443908365012
2025-10-31 20:00:00,UPTC_CHI,laboratorios,0.9087159576061086
2025-10-31 21:00:00,UPTC_CHI,laboratorios,0.7547840893610992
2025-10-31 22:00:00,UPTC_CHI,laboratorios,0.7374572359365565
2025-10-31 23:00:00,UPTC_CHI,laboratorios,0.6997410815992484
2025-11-01 00:00:00,UPTC_CHI,laboratorios,0.654690894599933
2025-11-01 01:00:00,UPTC_CHI,laboratorios,0.661530001289151
2025-11-01 02:00:00,UPTC_CHI,laboratorios,0.7567562770638879
2025-11-01 03:00:00,UPTC_CHI,laboratorios,0.9141628108598815
2025-11-01 04:00:00,UPTC_CHI,laboratorios,0.9027862360443403
2025-11-01 05:00:00,UPTC_CHI,laboratorios,0.8363291062312308
2025-11-01 06:00:00,UPTC_CHI,laboratorios,0.7294645733351635
2025-11-01 07:00:00,UPTC_CHI,laboratorios,0.8054355572828851
2025-11-01 08:00:00,UPTC_CHI,laboratorios,0.7925767000481736
2025-11-01 09:00:00,UPTC_CHI,laboratorios,0.7596337686340585
2025-11-01 10:00:00,UPTC_CHI,laboratorios,0.7561418030068652
2025-11-01 11:00:00,UPTC_CHI,laboratorios,0.7537493599218928
2025-11-01 12:00:00,UPTC_CHI,laboratorios,0.7944134211547496
2025-11-01 13:00:00,UPTC_CHI,laboratorios,0.7104644929911182
2025-11-01 14:00:00,UPTC_CHI,laboratorios,0.7400044491727331
2025-11-01 15:00:00,UPTC_CHI,laboratorios,0.7279721638378158
2025-11-01 16:00:00,UPTC_CHI,laboratorios,0.8284183927515401
2025-11-01 17:00:00,UPTC_CHI,laboratorios,0.8657251362799905
2025-11-01 18:00:00,UPTC_CHI,laboratorios,0.8631881410465032
2025-11-01 19:00:00,UPTC_CHI,laboratorios,0.8966767996730053
2025-11-01 20:00:00,UPTC_CHI,laboratorios,0.8598324127452752
2025-11-01 21:00:00,UPTC_CHI,laboratorios,0.7733168398315817
2025-11-01 22:00:00,UPTC_CHI,laboratorios,0.7895186301497796
2025-11-01 23:00:00,UPTC_CHI,laboratorios,0.863325685616584
2025-11-02 00:00:00,UPTC_CHI,laboratorios,0.841370753671213
2025-11-02 01:00:00,UPTC_CHI,laboratorios,0.8623825485309257
2025-11-02 02:00:00,UPTC_CHI,laboratorios,0.8974569615928334
2025-11-02 03:00:00,UPTC_CHI,laboratorios,0.88169062541515
2025-11-02 04:00:00,UPTC_CHI,laboratorios,0.9206602107934708
2025-11-02 05:00:00,UPTC_CHI,laboratorios,0.9441176566271954
2025-11-02 06:00:00,UPTC_CHI,laboratorios,0.7698300538606976
2025-11-02 07:00:00,UPTC_CHI,laboratorios,0.7784800887136717
